FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_cpu_ns_per_tx,committer_event_ns_per_tx,committer_num,cycles_per_acked_tx,cycles_per_logical_tx,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,experiment,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,flusher_cpu_ns_per_tx,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,instructions_per_acked_tx,instructions_per_logical_tx,logger_num,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,payload_build_ns_per_tx,pending_commits,perf_context_switches,perf_cycles,perf_instructions,perf_task_clock_ms,perfstat_log,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,read_only_frontier_collect_skipped_per_tx,ready_queue_push_ns_per_tx,repeat,skip_fdatasync,skip_read_only,stderr_log,stdout_log,straggler_logger,straggler_sleep_us,system,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_cpu_ns,wal_stats_committer_event_ns,wal_stats_committer_idle_wait_ns,wal_stats_committer_idle_waits,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_lag_avg,wal_stats_durable_lag_max,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_flusher_cpu_ns,wal_stats_flusher_idle_wait_ns,wal_stats_flusher_idle_waits,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_read_only_commits,wal_stats_read_only_fast_path_acks,wal_stats_read_only_frontier_collect_skipped,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,113,0.0001,194479,131072,131072,131072,131072,131072,115.866664,4,56,0,61633,0,-nan,0,51312277.250000,1792055,1792028.000000,545.818847,437.094795,1,204267.219838,196808.733143,0.000000,1726595,1792028,431648.750000,0,frontier,0.000000,0.000000,1000,4616.078068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500309,64,181328.821314,174707.893089,7,65433,448007.000000,298.040425,65536,2,65560,549896 kB,async_global_lsn_prefix,2047.260042,65451,2109230,352686760436,313081436236,137909.250000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str1000_r1.perfstat.csv,185334.205231,0.000000,0.000000,8.989390,1,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str1000_r1.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str1000_r1.out,3,1000,Global LSN prefix,63593960,2168778826,0,0,1852779317,1694301534,26458188343,1761523477,2219454325,788894823,139516472001,1927723095,2825450009,97755784292,150.080813,0.000000,1.000015,22700.370622,1.000015,397.010785,194479,131072,131072,131072,131072,131072,1792055,207636307,1792055,1792055,178639013,56,0,61633,205249109,1792055,978122657,783286111,4361117323,40675,1,319997112081664,0,0,0,0,2688596,1532,10462,async_global_lsn_prefix,0,0,1792055,31921,8272141148,27150961189,31944,0,0,0,0,0,2688596,7,1792055,0,534096786,65560,2,65560,194479,131072,131072,131072,131072,131072,1726595,2590471,1792028,65433,65451,1,0,42035779440,3668747318,0,0,0,0,16109239,65460,320130936860377,268949019,1792055,40679699765,1792055,711454443,42035779440,0,2883240845,23457.099688,32,YCSB-B,ycsb_b,0.000000,1608.926225
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,96,0.0001,3872,32,1024,1024,2048,2048,265.449464,4,25,0,135,0,-nan,0,42694941.250000,1874630,1874606.000000,477.381137,445.969195,1,150721.904135,150710.085054,0.419389,1874459,1874606,468614.750000,0,frontier,0.000000,0.000000,1000,2522.366940,3.913191,56.000717,14280.054860,7.000090,1359.467078,6.881210,13612.547342,3.913191,0.900975,64,73800.964453,73795.177241,7,147,468651.500000,150.157197,65536,1,253,673560 kB,async_dep_frontier_lsn,1465.417840,145,3445042,282522029703,138336882027,112233.900000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str1000_r1.perfstat.csv,377.391432,3.511927,0.000000,10.328559,1,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str1000_r1.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str1000_r1.out,3,1000,Dep frontier + separate LSN,53177113,1237749939,0,0,1125229292,901924944,55494837882,987119166,1341394598,867555275,145586876471,5567188282,1859331139,76151368841,149.746151,0.419389,0.419389,20933.836659,0.419389,201.466104,3872,32,1024,1024,2048,2048,1874630,497613158,1874630,1874630,430897,25,0,135,170779765,1874630,894901544,836016528,4112914548,38273,1,707404765511,104979280,13122410,12899557,786190,1688973,18,71,async_dep_frontier_lsn,0,0,752073,29952,4728444199,30940424412,29970,7335691,26769476520,2548465142,25518162923,7335691,1688973,7,1874630,0,281485582,246,1,253,3872,32,1024,1024,2048,2048,1874459,1688045,1874606,147,145,1,0,0,2747081076,6583479,1122557,11983,0,19361978,171,807772819933,280715033,786190,39242695804,786190,377669568,0,936900,1249311110,0.000000,32,YCSB-B,ycsb_b,0.499785,666.439300
2100,5,10,10,100,10000,0,50,32,1,10,0,50,100000,0,0,6401,0.0052,3787,512,1024,1024,1024,1024,194.149570,4,39,0,176,0,-nan,0,243303912.250000,1221712,1221688.000000,943.717961,834.218093,1,217110.724094,217079.979620,1.095388,1221515,1221688,305378.750000,0,cstamp,0.000000,0.000000,1000,6718.598740,5.989127,56.001100,27725.555643,7.000138,2093.119677,6.981579,31680.161238,5.989127,5.998229,64,140180.656126,140160.805515,7,173,305422.000000,1032.943354,65536,1,331,3068620 kB,async_dep_frontier_lsn,7594.723578,131,3679814,265204006142,171232774168,105554.020000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_lsn_str0_r2.perfstat.csv,716.453439,4.990012,0.000000,17.162588,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_lsn_str0_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_lsn_str0_r2.out,3,0,Dep frontier + separate LSN,3537838562,443633202,0,0,423146776,245096543,21637752801,357925541,843617616,760166980,153674219881,39613744565,1197533094,84613764201,1768.984074,1.095388,1.095388,24210.440080,1.095388,454.175288,3787,512,1024,1024,1024,1024,1221712,237190200,1221712,1221712,816287,39,0,176,973215649,1221712,1152928908,1019154233,3931607086,36345,1,875158622041,68415872,8551984,8529311,1338222,7327964,17,26,async_dep_frontier_lsn,0,0,1220507,30806,8208031458,31655303145,30874,7316845,33871978622,2557139192,38703272823,7316845,7327964,7,1221712,0,1261934500,309,1,331,3787,512,1024,1024,1024,1024,1221515,7326591,1221688,173,131,1,0,0,9278382658,6096238,1205,3,0,20967328,197,997267865324,2161146615,1338222,29577604120,1338222,554860499,0,6107457,2865612493,0.000000,32,YCSB-A,ycsb_a,4.999195,2345.617288
2100,5,10,10,100,10000,0,50,32,1,10,0,50,100000,0,0,7107,0.0056,3139,512,1024,1024,1024,1024,152.749212,4,40,0,180,0,-nan,0,258203467.750000,1261106,1261093.000000,840.926017,691.499818,1,215622.053902,215597.261759,1.098932,1260948,1261093,315237.000000,0,cstamp,0.000000,0.000000,1000,6539.882376,5.987409,56.000577,29947.764868,7.000072,2045.315024,6.982400,32939.128313,5.987409,0.000000,64,140302.166184,140286.034293,7,145,315273.250000,0.000000,65536,1,360,3169244 kB,async_dep_frontier_cstamp,5901.967937,146,3883720,271888197624,176913735845,108389.440000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_cstamp_str0_r2.perfstat.csv,703.127921,4.988272,0.000000,15.554019,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_cstamp_str0_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_a_async_dep_frontier_cstamp_str0_r2.out,3,0,Dep frontier + cstamp,3874207064,510192401,0,0,471927049,303959034,23431620144,434456977,892243010,711994863,152831509720,42847850779,1287996267,78065062132,1756.822065,1.098932,1.098932,17447.370286,1.098932,470.940524,3139,512,1024,1024,1024,1024,1261106,192630962,1261106,1261106,796587,40,0,180,1032813871,1261106,1060485913,872045580,4088951472,38056,1,886607746334,70621936,8827742,8805456,1385856,0,19,44,async_dep_frontier_cstamp,0,0,1259883,30915,8247399885,31820140208,31056,7550679,37766916641,2579332459,41539304141,7550679,0,7,1261106,0,0,317,1,360,3139,512,1024,1024,1024,1024,1260948,0,1261093,145,146,1,0,0,7442930451,6290675,1223,4,0,19615065,158,1004581558661,2215516008,1385856,22002756536,1385856,593899798,0,6306590,2748864686,0.000000,32,YCSB-A,ycsb_a,5.000892,2179.747795
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,92,0.0001,1947,32,512,1024,1024,1024,261.527045,4,22,0,88,0,-nan,0,40956136.500000,1801171,1801147.000000,483.777644,444.522883,1,146732.975740,146725.725230,0.412227,1801058,1801147,450264.500000,0,cstamp,0.000000,0.000000,1000,2785.511630,3.910720,56.000746,19509.451061,7.000093,1379.771310,6.878180,17152.694404,3.910720,0.900085,64,75457.770368,75454.041777,7,89,450286.750000,152.349889,65536,1,180,653860 kB,async_dep_frontier_lsn,1500.709780,93,3715690,264274599821,135903820984,105441.110000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_lsn_str0_r2.perfstat.csv,264.127254,3.509753,0.000000,9.644539,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_lsn_str0_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_lsn_str0_r2.out,3,0,Dep frontier + separate LSN,51168485,984930564,0,0,910213256,706153765,60100101791,777906726,1083532144,847746105,148076778917,6118957729,1573584937,74922483415,149.168455,0.412227,0.412227,18534.456777,0.412227,195.989111,1947,32,512,1024,1024,1024,1801171,471048652,1801171,1801171,324109,22,0,88,163824546,1801171,871354653,800651057,4150008203,39476,1,475708503741,100865576,12608197,12388614,742481,1621185,11,19,async_dep_frontier_lsn,0,0,722102,32232,5017115916,33320934606,32253,7043781,35139389250,2485170956,30894524067,7043781,1621185,7,1801171,0,274404545,177,1,180,1947,32,512,1024,1024,1024,1801058,1620924,1801147,89,93,1,0,0,2702998919,6321581,1079069,11811,0,17371232,113,583776384589,268674316,742481,33383281220,742481,353005199,0,899083,1277361435,0.000000,32,YCSB-B,ycsb_b,0.499172,709.193328
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,95,0.0001,2094,32,512,1024,1024,1024,258.494570,4,22,0,90,0,-nan,0,43020247.250000,1841566,1841545.000000,489.596455,425.104421,1,155216.712214,155210.137895,0.412801,1841467,1841545,460366.750000,0,cstamp,0.000000,0.000000,1000,2757.744092,3.912364,56.000639,16818.803024,7.000080,1349.419586,6.877509,15280.523332,3.912364,0.000000,64,75119.531245,75116.349502,7,78,460386.250000,0.000000,65536,1,196,655028 kB,async_dep_frontier_cstamp,1272.673901,80,3523088,285826453390,138330137844,113636.300000,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_cstamp_str0_r2.perfstat.csv,261.958553,3.511181,0.000000,9.646075,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_cstamp_str0_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/cstamp_ycsb_b_async_dep_frontier_cstamp_str0_r2.out,3,0,Dep frontier + cstamp,53645791,1330411242,0,0,1169711023,964414850,59681878099,1055797136,1429878103,838590991,144903517859,5935677160,1962067789,70481445675,148.559690,0.412801,0.412801,17241.738683,0.412801,196.765241,2094,32,512,1024,1024,1024,1841566,476029382,1841566,1841566,315611,22,0,90,172080989,1841566,901613904,782848921,4160964170,39829,1,482388031159,103127696,12890962,12665242,760192,0,10,15,async_dep_frontier_cstamp,0,0,738690,32282,5078509843,33356136420,32314,7204794,30972582615,2485016892,28139771339,7204794,0,7,1841566,0,0,190,1,196,2094,32,512,1024,1024,1024,1841467,0,1841545,78,80,1,0,0,2343686259,6465997,1102876,12177,0,17763681,99,581218603849,273579355,760192,31751437663,760192,362352046,0,920527,1225504537,0.000000,32,YCSB-B,ycsb_b,0.499867,665.476291
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,92,0.0000,2924,1024,1024,1024,1024,1024,160.578012,4,62,0,473,0,-nan,0,61954268.250000,2160022,2159990.000000,620.317821,563.530122,1,125134.529440,125111.472137,0.000000,2159592,2159990,539898.000000,0,frontier,0.000000,0.000000,1000,5034.821825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500037,64,53037.967147,53028.194365,7,398,539997.500000,282.022293,65536,1,951,598672 kB,async_global_lsn_prefix,2032.499419,398,2855390,270239528702,114540369546,107036.950000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str0_r2.perfstat.csv,1119.927925,0.000000,0.000000,6.819682,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str0_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str0_r2.out,3,0,Global LSN prefix,53416785,2118499546,0,0,1807308743,1645749667,27638428419,1725629517,2190416069,940274370,138972717815,2084527666,2844074982,95924392051,150.926454,0.000000,1.000015,35567.313743,1.000015,436.607784,2924,1024,1024,1024,1024,1024,2160022,346846901,2160022,2160022,1160519,62,0,473,247817073,2160022,1339880291,1217219428,3729724774,38379,1,2418587388025,0,0,0,0,3240064,37,60,async_global_lsn_prefix,0,0,2160022,34694,10875164794,31027217826,34715,0,0,0,0,0,3240064,7,2160022,0,609165332,951,1,951,2924,1024,1024,1024,1024,1024,2159592,3239427,2159990,398,398,1,0,0,4390178420,0,0,0,0,14730446,430,2506748448215,325999631,2160022,76825042011,2160022,943068448,0,0,3488809573,0.000000,32,YCSB-B,ycsb_b,0.000000,1615.197095
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,97,0.0001,2132,32,512,1024,1024,1024,271.455869,4,22,0,91,0,-nan,0,41794161.000000,1833058,1833038.000000,511.132266,475.833808,1,147665.582395,147657.123822,0.413595,1832933,1833038,458233.250000,0,frontier,0.000000,0.000000,1000,2791.161769,3.917235,56.000611,17290.858051,7.000076,1426.141330,6.878006,15489.546653,3.917235,0.902103,64,75037.226922,75032.928643,7,105,458259.500000,157.897487,65536,1,178,658200 kB,async_dep_frontier_lsn,1489.317934,103,3654661,270661118936,137538209453,107811.370000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str0_r2.perfstat.csv,268.778433,3.515553,0.000000,10.568182,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str0_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str0_r2.out,3,0,Dep frontier + separate LSN,54329716,1035308660,0,0,939020603,734674750,57760095317,812873263,1144306631,842220687,147538127987,5878800433,1634601319,76701896608,150.402602,0.413595,0.413595,20319.361397,0.413595,193.226619,2132,32,512,1024,1024,1024,1833058,497588924,1833058,1833058,326771,22,0,91,167176644,1833058,936924867,872221451,4074133926,38738,1,492652859538,102651248,12831406,12607646,758136,1653589,14,23,async_dep_frontier_lsn,0,0,736191,32176,5116305587,33247304227,32200,7180440,31694799861,2614171252,28392927618,7180440,1653589,7,1833058,0,289432094,177,1,178,2132,32,512,1024,1024,1024,1832933,1653194,1833038,105,103,1,0,0,2729976367,6444143,1096867,12053,0,19371880,125,598991335445,275693684,758136,37246161576,758136,354191735,0,917398,1351939465,0.000000,32,YCSB-B,ycsb_b,0.500480,737.540337
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,95,0.0000,3302,1024,1024,1024,1024,1024,153.626063,4,62,0,493,0,-nan,0,62836424.750000,2191647,2191618.000000,592.062238,550.110611,1,122921.912409,122893.700502,0.000000,2191115,2191618,547778.750000,0,frontier,0.000000,0.000000,1000,5002.431037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499536,64,52885.590294,52873.452480,7,503,547904.500000,302.005498,65536,2,1085,623288 kB,async_global_lsn_prefix,2045.113053,518,2917950,269336046107,115878410177,106762.130000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str100_r2.perfstat.csv,1149.348957,0.000000,0.000000,10.380754,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str100_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str100_r2.out,3,100,Global LSN prefix,49214053,2129635353,0,0,1789802026,1707669553,27421720028,1787028753,2200437372,948074231,139022085900,2081056014,2868258226,96039190291,152.362915,0.000000,1.000013,35177.306842,1.000013,434.301684,3302,1024,1024,1024,1024,1024,2191647,336689645,2191647,2191647,1189541,62,0,493,251345699,2191647,1297574258,1205632316,3739637623,37981,1,2518355739983,0,0,0,0,3286411,39,75,async_global_lsn_prefix,0,0,2191647,34990,10963417905,30019566952,35017,0,0,0,0,0,3286411,7,2191647,0,661880685,1085,2,1085,3302,1024,1024,1024,1024,1024,2191115,3285634,2191618,503,518,1,0,0,4482106578,0,0,0,0,22750647,532,2607054978403,333921307,2191647,77095218866,2191647,951823387,0,0,3609214989,0.000000,32,YCSB-B,ycsb_b,0.000000,1646.826677
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,86,0.0000,2072,32,512,1024,1024,1024,269.694257,4,22,0,95,0,-nan,0,41167910.750000,1806191,1806170.000000,528.743088,483.456041,1,149852.557026,149842.352081,0.413655,1806047,1806170,451511.750000,0,frontier,0.000000,0.000000,1000,2723.025523,3.915278,56.000651,17274.884860,7.000081,1400.902129,6.876309,15047.834111,3.915278,0.901877,64,74772.576024,74767.484019,7,123,451542.500000,157.313890,65536,1,206,663036 kB,async_dep_frontier_lsn,1501.663890,115,3560298,270640761059,135042786610,107700.160000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str100_r2.perfstat.csv,283.136866,3.513782,0.000000,10.048399,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str100_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str100_r2.out,3,100,Dep frontier + separate LSN,55719055,1045205203,0,0,941947163,744733805,58255531951,826284642,1152717877,833030009,147470564361,5945535640,1649628274,76020230742,150.375737,0.413655,0.413655,20904.923034,0.413655,200.742059,2072,32,512,1024,1024,1024,1806191,487113677,1806191,1806191,341217,22,0,95,164671643,1806191,954999904,873203797,4071613397,38569,1,511358486588,101146696,12643337,12419783,747131,1628943,16,24,async_dep_frontier_lsn,0,0,725070,31646,4918247009,32713206104,31669,7071657,31201378788,2530267399,27178946536,7071657,1628943,7,1806191,0,284135628,198,1,206,2072,32,512,1024,1024,1024,1806047,1628546,1806170,123,115,1,0,0,2712260268,6346488,1081121,12066,0,18149116,144,616303686805,271604145,747131,37757844837,747131,362574284,0,903873,1267721742,0.000000,32,YCSB-B,ycsb_b,0.500436,701.883954
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,130,0.0001,2940,1024,1024,1024,1024,1024,125.360649,4,63,0,600,0,-nan,0,66796455.000000,2329773,2329742.000000,543.477222,496.921263,1,129625.114642,129581.437825,0.000000,2328957,2329742,582239.250000,0,frontier,0.000000,0.000000,1000,4674.501484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499000,64,52391.420689,52373.767547,7,785,582435.500000,282.500027,65536,1,1292,646368 kB,async_global_lsn_prefix,1994.299167,789,2966671,301891318122,122017365953,119425.570000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str500_r2.perfstat.csv,1305.999633,0.000000,0.000000,9.692606,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str500_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_global_lsn_prefix_str500_r2.out,3,500,Global LSN prefix,73739193,2486895019,0,0,2102448853,1922080024,31376749185,2008386222,2528728668,1006400182,135992860022,2327838318,3301344911,86858249447,150.995839,0.000000,1.000013,28561.454398,1.000013,399.249941,2940,1024,1024,1024,1024,1024,2329773,292057970,2329773,2329773,1339260,63,0,600,267185820,2329773,1266161711,1157698337,3789812474,38176,1,3041616987163,0,0,0,0,3492284,53,120,async_global_lsn_prefix,0,0,2329773,36755,10890382437,27309461285,36783,0,0,0,0,0,3492284,7,2329773,0,658152179,1292,1,1292,2940,1024,1024,1024,1024,1024,2328957,3491043,2329742,785,789,1,0,0,4646202530,0,0,0,0,22581272,816,3120174034863,351781349,2329773,66540819891,2329773,930149356,0,0,3957604816,0.000000,32,YCSB-B,ycsb_b,0.000000,1698.730939
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,95,0.0001,3042,32,512,1024,2048,2048,259.489034,4,23,0,111,0,-nan,0,41728366.500000,1829786,1829763.000000,479.980478,420.915842,1,150131.968671,150121.958577,0.416617,1829641,1829763,457410.250000,0,frontier,0.000000,0.000000,1000,2547.257263,3.917675,56.000704,18039.154102,7.000088,1366.834201,6.876316,15247.138894,3.917675,0.902261,64,74555.494992,74550.523982,7,122,457440.750000,156.787431,65536,1,208,623804 kB,async_dep_frontier_lsn,1468.106232,120,3550805,274687605291,136409790412,109251.380000,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str500_r2.perfstat.csv,320.828584,3.515953,0.000000,10.402556,2,1,1,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str500_r2.err,results/tidewal_diagnostic_effects_20260608_184711/logs/frontier_ycsb_b_async_dep_frontier_lsn_str500_r2.out,3,500,Dep frontier + separate LSN,59697825,1182771313,0,0,1094872049,858268948,60047346526,942245832,1290011533,844171155,146191548602,6139804269,1803750539,71928608613,146.589674,0.416617,0.416617,18192.786317,0.416617,197.640530,3042,32,512,1024,2048,2048,1829786,474803434,1829786,1829786,376981,23,0,111,166913466,1829786,878250519,770176233,4177225312,38970,1,587001132076,102468016,12808502,12582028,762311,1650923,16,34,async_dep_frontier_lsn,0,0,734970,30692,4660877092,31707726964,30705,7168417,33007376728,2500982649,27898650604,7168417,1650923,7,1829786,0,286883841,208,1,208,3042,32,512,1024,2048,2048,1829641,1650327,1829763,122,120,1,0,0,2686286464,6433360,1094816,12312,0,19034212,145,689795481243,268224362,762311,33288487269,762311,361635329,0,915953,1231808042,0.000000,32,YCSB-B,ycsb_b,0.500586,673.206334
