workload_mode,workload,system,worker_threads,wal_streams,flusher_threads,logger_num,committer_num,background_threads,total_active_threads,ack_tps,p50_us,p95_us,p99_us,pending,max_pending_commits,abort_rate,read_only_commits_per_tx,read_only_fast_path_per_tx,wal_bytes,write_count,fdatasync_count,commits_per_fdatasync,log_bytes_per_sec,frontier_collect_ns_per_tx,frontier_publish_ns_per_tx,waitlist_registration_ns_per_tx,ack_process_ns_per_tx,queue_wait_us_per_acked_tx,dep_wait_conditions_per_tx,waitlist_registrations_per_tx,frontier_bytes_per_tx,global_atomic_per_tx,lsn_alloc_ns_per_tx,fdatasync_ns_per_tx,flusher_idle_wait_ns,flusher_idle_waits,flusher_cpu_ns,committer_idle_wait_ns,committer_idle_waits,committer_cpu_ns,read_only_frontier_collect_skipped_per_tx
ycsb_b,YCSB-B,Single WAL,48,1.0,0.0,1.0,1.0,2.0,50.0,749552.2666666666,8192.0,2048.0,8192.0,1474.0,26507.0,0.0001,0.5986412161171402,0.0,344315552.0,10140.666666666666,10140.666666666666,373.179255,68863110.4,0.0,0.0,5659.239308,79.574457,10263.982335333334,0.0,0.4013633333333333,0.0,0.9015513333333333,172.74986033333334,416.7289413333333,488469898.0,10161.666666666666,3462118812.6666665,4343069072.0,33575.666666666664,794648669.3333334,0.0
ycsb_b,YCSB-B,Single WAL,60,1.0,0.0,1.0,1.0,2.0,62.0,647630.4666666667,262144.0,262144.0,262144.0,43108.333333333336,54820.666666666664,0.0001,0.598906431985915,0.0,300849252.3333333,6325.0,6325.0,559.1643263333334,60169850.46666667,0.0,0.0,8647.627183,75.893512,69717.69691766666,0.0,0.4010996666666667,0.0,0.9006696666666666,187.87096566666665,354.140924,148424485.33333334,6327.666666666667,4059114407.6666665,4527435580.666667,32087.0,743604620.3333334,0.0
ycsb_b,YCSB-B,Single WAL,72,1.0,0.0,1.0,1.0,2.0,74.0,667778.0,262144.0,262144.0,262144.0,65402.0,65551.33333333333,0.00013333333333333334,0.5988683022606814,0.0,312446232.3333333,5451.0,5451.0,625.2666513333334,62489246.46666667,0.0,0.0,11389.994447333333,80.20007700000001,78347.98674266668,0.0,0.40113933333333335,0.0,0.9010189999999999,191.482257,320.56097900000003,21185449.666666668,5452.0,4246161909.6666665,4537806525.0,31560.666666666668,806977989.6666666,0.0
ycsb_b,YCSB-B,Single WAL,84,1.0,0.0,1.0,1.0,2.0,86.0,584559.2000000001,262144.0,262144.0,262144.0,65375.666666666664,65614.0,0.0002,0.598909851643139,0.0,273897837.0,4683.666666666667,4683.666666666667,637.9974566666666,54779567.4,0.0,0.0,12781.007692333333,74.06558366666667,109020.02494166668,0.0,0.4011003333333334,0.0,0.900649,216.7487866666667,298.00011,1344919.3333333333,4684.666666666667,4430348344.0,4639558318.0,31793.333333333332,713319988.6666666,0.0
ycsb_b,YCSB-B,Single WAL,96,1.0,0.0,1.0,1.0,2.0,98.0,587900.8666666667,262144.0,262144.0,262144.0,65474.0,65627.66666666667,0.0002,0.5984845773102784,0.0,275830743.3333333,4714.666666666667,4714.666666666667,637.3652293333333,55166148.666666664,0.0,0.0,20840.006783666668,79.56435633333332,108807.64970366667,0.0,0.40152666666666664,0.0,0.9017080000000001,214.11165866666667,323.32189,1362254.0,4715.666666666667,4289044674.6666665,4535837132.333333,30553.333333333332,806150596.3333334,0.0
ycsb_c,YCSB-C,Ayame,1,1.0,1.0,1.0,1.0,2.0,3.0,141835.80000000002,7.018499360614708,7.018499360614708,7.018499360614708,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000011,0.0,0.0,0.0,0.0,0.0,0.0,4985786299.333333,32501.0,80307519.0,9.999573666666665
ycsb_c,YCSB-C,Ayame,12,3.0,3.0,3.0,1.0,4.0,16.0,517784.6666666667,23.65677800203527,23.65677800203527,23.65677800203527,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.000083333333333,0.0,0.0,0.0,0.0,0.0,0.0,4981536576.666667,32500.666666666668,89173786.0,9.999598333333333
ycsb_c,YCSB-C,Ayame,24,5.0,5.0,5.0,1.0,6.0,30.0,612200.7999999999,38.74202075797472,38.74202075797472,38.74202075797472,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.00026566666667,0.0,0.0,0.0,0.0,0.0,0.0,4967637551.0,32147.0,156985424.66666666,9.999618666666668
ycsb_c,YCSB-C,Ayame,36,7.0,7.0,7.0,1.0,8.0,44.0,724157.4,50.281899884826515,50.281899884826515,50.281899884826515,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.00051266666667,0.0,0.0,0.0,0.0,0.0,0.0,4965041388.0,32020.666666666668,168402256.0,9.999638
ycsb_c,YCSB-C,Ayame,48,9.0,9.0,9.0,1.0,10.0,58.0,818831.8666666667,60.566936812029,60.566936812029,60.566936812029,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00072766666666,0.0,0.0,0.0,0.0,0.0,0.0,4967640893.333333,32124.0,152237989.0,9.999648
ycsb_c,YCSB-C,Ayame,60,9.0,9.0,9.0,1.0,10.0,70.0,803188.7333333334,74.90329983990668,74.90329983990668,74.90329983990668,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00095,0.0,0.0,0.0,0.0,0.0,0.0,4965697386.0,31924.0,171221888.66666666,9.999675333333334
ycsb_c,YCSB-C,Ayame,72,9.0,9.0,9.0,1.0,10.0,82.0,863319.5333333332,84.76565709984193,84.76565709984193,84.76565709984193,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.001062,0.0,0.0,0.0,0.0,0.0,0.0,4943502310.666667,31226.0,272634999.3333333,9.999691333333333
ycsb_c,YCSB-C,Ayame,84,9.0,9.0,9.0,1.0,10.0,94.0,920715.6666666666,91.57133799678542,91.57133799678542,91.57133799678542,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00111,0.0,0.0,0.0,0.0,0.0,0.0,4940562855.0,30934.0,283075656.6666667,9.999711
ycsb_c,YCSB-C,Ayame,96,9.0,9.0,9.0,1.0,10.0,106.0,997824.2666666666,96.80212174117169,96.80212174117169,96.80212174117169,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00116433333334,0.0,0.0,0.0,0.0,0.0,0.0,4926416178.333333,30907.0,293805571.6666667,9.999713
ycsb_c,YCSB-C,P-WAL,1,1.0,0.0,1.0,1.0,2.0,3.0,163026.19999999998,6.114300737996099,6.114300737996099,6.114300737996099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985690188.666667,32501.333333333332,80728033.33333333,0.0
ycsb_c,YCSB-C,P-WAL,12,12.0,0.0,12.0,1.0,13.0,25.0,561387.0666666665,21.282421996376314,21.282421996376314,21.282421996376314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4976029019.0,32497.666666666668,105170824.0,0.0
ycsb_c,YCSB-C,P-WAL,24,24.0,0.0,24.0,1.0,25.0,49.0,624307.4666666667,38.69518544828856,38.69518544828856,38.69518544828856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4954929356.666667,31963.666666666668,197938458.0,0.0
ycsb_c,YCSB-C,P-WAL,36,36.0,0.0,36.0,1.0,37.0,73.0,717358.1999999998,50.427004669540636,50.427004669540636,50.427004669540636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4934159873.0,31394.666666666668,276531158.3333333,0.0
ycsb_c,YCSB-C,P-WAL,48,48.0,0.0,48.0,1.0,49.0,97.0,791442.6,60.31758717587779,60.31758717587779,60.31758717587779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4930479747.333333,31359.0,278422688.3333333,0.0
ycsb_c,YCSB-C,P-WAL,60,60.0,0.0,60.0,1.0,61.0,121.0,826197.9333333332,72.62209832354306,72.62209832354306,72.62209832354306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4942070432.333333,31681.333333333332,226913436.33333334,0.0
ycsb_c,YCSB-C,P-WAL,72,72.0,0.0,72.0,1.0,73.0,145.0,879039.0,82.10794823185095,82.10794823185095,82.10794823185095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4908014294.666667,30703.333333333332,392392511.3333333,0.0
ycsb_c,YCSB-C,P-WAL,84,84.0,0.0,84.0,1.0,85.0,169.0,957528.2000000001,87.35248349350036,87.35248349350036,87.35248349350036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4896100287.666667,30211.666666666668,434443334.3333333,0.0
ycsb_c,YCSB-C,P-WAL,96,96.0,0.0,96.0,1.0,97.0,193.0,1010685.2000000001,95.37459065921128,95.37459065921128,95.37459065921128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4882251812.666667,30063.666666666668,469841430.0,0.0
ycsb_c,YCSB-C,Single WAL,1,1.0,0.0,1.0,1.0,2.0,3.0,162227.26666666666,6.163366184075095,6.163366184075095,6.163366184075095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985534937.333333,32500.333333333332,80491187.33333333,0.0
ycsb_c,YCSB-C,Single WAL,12,1.0,0.0,1.0,1.0,2.0,14.0,545713.1333333333,22.127198198846067,22.127198198846067,22.127198198846067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4982598048.333333,32501.0,84545679.66666667,0.0
ycsb_c,YCSB-C,Single WAL,24,1.0,0.0,1.0,1.0,2.0,26.0,623448.4666666667,38.138110174008304,38.138110174008304,38.138110174008304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4970460631.333333,32174.0,145831657.66666666,0.0
ycsb_c,YCSB-C,Single WAL,36,1.0,0.0,1.0,1.0,2.0,38.0,744049.4666666667,47.89153525096362,47.89153525096362,47.89153525096362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4953341546.0,31680.333333333332,214619257.33333334,0.0
ycsb_c,YCSB-C,Single WAL,48,1.0,0.0,1.0,1.0,2.0,50.0,810026.9333333332,58.72829744708091,58.72829744708091,58.72829744708091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4982368420.0,32458.0,92283680.33333333,0.0
ycsb_c,YCSB-C,Single WAL,60,1.0,0.0,1.0,1.0,2.0,62.0,801540.1333333333,75.61659663309543,75.61659663309543,75.61659663309543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4956228975.0,31607.666666666668,206644187.33333334,0.0
ycsb_c,YCSB-C,Single WAL,72,1.0,0.0,1.0,1.0,2.0,74.0,875899.8666666666,82.8213554865122,82.8213554865122,82.8213554865122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4945309270.0,31216.333333333332,259157665.33333334,0.0
ycsb_c,YCSB-C,Single WAL,84,1.0,0.0,1.0,1.0,2.0,86.0,950623.8666666666,87.85827873917513,87.85827873917513,87.85827873917513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4935017164.333333,30891.0,284410149.3333333,0.0
ycsb_c,YCSB-C,Single WAL,96,1.0,0.0,1.0,1.0,2.0,98.0,976575.5333333333,101.32157102473259,101.32157102473259,101.32157102473259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4938438530.0,30748.666666666668,306050433.0,0.0
